object_id,wavelength,flux,flux_err,phase
1209532,7450.550049,1.39055017e-17,1.63026876e-17,25.895507
1209532,7469.750000,2.00187505e-19,2.12911699e-18,25.895507
1209532,7489.099854,5.71710378e-19,8.17008979e-19,25.895507
1209532,7508.549805,-2.85893058e-19,4.04623100e-19,25.895507
1209532,7528.149902,1.94804291e-19,2.60580401e-19,25.895507
1209532,7547.949951,1.63497922e-19,2.08801221e-19,25.895507
1209532,7567.899902,-1.84578542e-19,1.91597622e-19,25.895507
1209532,7587.949951,4.08699394e-19,1.85091032e-19,25.895507
1209532,7608.149902,-1.34478087e-19,1.81813058e-19,25.895507
1209532,7628.549805,8.61670878e-20,1.79470702e-19,25.895507
1209532,7649.099854,4.38771881e-20,1.77663106e-19,25.895507
1209532,7669.750000,4.01758987e-19,1.75178733e-19,25.895507
1209532,7690.600098,3.34503309e-19,1.72477717e-19,25.895507
1209532,7711.650146,6.67063714e-20,1.70275607e-19,25.895507
1209532,7732.800049,-7.61305855e-21,1.68422800e-19,25.895507
1209532,7754.099854,6.83092794e-20,1.66131200e-19,25.895507
1209532,7775.599854,-4.88968174e-20,1.63595633e-19,25.895507
1209532,7797.300049,3.66340612e-19,1.61556839e-19,25.895507
1209532,7819.150146,-1.50975997e-19,1.59519157e-19,25.895507
1209532,7841.199951,7.88695388e-20,1.57139527e-19,25.895507
1209532,7863.449951,-1.62188069e-19,1.55034960e-19,25.895507
1209532,7885.850098,4.63847054e-20,1.52788919e-19,25.895507
1209532,7908.400146,9.63158442e-20,1.51065320e-19,25.895507
1209532,7931.150146,2.56972756e-19,1.48804390e-19,25.895507
1209532,7954.100098,1.93997726e-19,1.46909086e-19,25.895507
1209532,7977.199951,-1.21920865e-19,1.44841742e-19,25.895507
1209532,8000.549805,-6.08636070e-20,1.42394826e-19,25.895507
1209532,8024.099854,1.73102019e-19,1.40808397e-19,25.895507
1209532,8047.800049,1.70744538e-20,1.39231609e-19,25.895507
1209532,8071.750000,-1.66068948e-20,1.36827655e-19,25.895507
1209532,8095.899902,2.30358685e-20,1.35250079e-19,25.895507
1209532,8120.199951,-7.31125621e-20,1.33717300e-19,25.895507
1209532,8144.750000,-1.78549533e-19,1.31616507e-19,25.895507
1209532,8169.550049,-4.32369342e-20,1.29912709e-19,25.895507
1209532,8194.500000,-6.13946828e-20,1.28904492e-19,25.895507
1209532,8219.649902,5.06451217e-20,1.26927918e-19,25.895507
1209532,8245.100098,1.25643759e-19,1.24975100e-19,25.895507
1209532,8270.750000,1.89315974e-19,1.23604798e-19,25.895507
1209532,8296.599609,6.41933256e-20,1.22073040e-19,25.895507
1209532,8322.699707,8.46390913e-20,1.20341182e-19,25.895507
1209532,8349.049805,-9.01354076e-21,1.18747606e-19,25.895507
1209532,8375.649902,1.63054408e-20,1.17344061e-19,25.895507
1209532,8402.450195,1.69741740e-19,1.15702987e-19,25.895507
1209532,8429.500000,2.04469819e-19,1.13935909e-19,25.895507
1209532,8456.799805,-2.71554154e-20,1.12379866e-19,25.895507
1209532,8484.350098,1.46304081e-19,1.10758075e-19,25.895507
1209532,8512.200195,2.36796839e-19,1.09051912e-19,25.895507
1209532,8540.300293,3.48890410e-19,1.07573617e-19,25.895507
1209532,8568.600098,3.69314495e-21,1.06190016e-19,25.895507
1209532,8597.199707,1.87824567e-19,1.04558550e-19,25.895507
1209532,8626.099609,2.42687347e-19,1.03226919e-19,25.895507
1209532,8655.250000,1.39781904e-19,1.01624114e-19,25.895507
1209532,8684.650391,2.08133182e-19,1.00520300e-19,25.895507
1209532,8714.350098,2.23132461e-19,9.92214518e-20,25.895507
1209532,8744.350098,1.15387740e-19,9.78807601e-20,25.895507
1209532,8774.650391,1.51772611e-19,9.64998273e-20,25.895507
1209532,8805.250000,4.32777795e-20,9.54225021e-20,25.895507
1209532,8836.149902,-7.68220988e-20,9.40496666e-20,25.895507
1209532,8867.350098,1.46124247e-19,9.29175601e-20,25.895507
1209532,8898.850098,2.32255902e-19,9.14547170e-20,25.895507
1209532,8930.649902,-6.11515304e-20,9.03392058e-20,25.895507
1209532,8962.750000,8.55711946e-20,8.89862485e-20,25.895507
1209532,8995.250000,2.36315704e-19,8.77442368e-20,25.895507
1209532,9028.049805,1.84890674e-19,8.66221857e-20,25.895507
1209532,9061.149902,7.63243558e-20,8.53087586e-20,25.895507
1209532,9094.600098,7.58321381e-20,8.40041785e-20,25.895507
1209532,9128.400391,1.37013835e-19,8.26868869e-20,25.895507
1209532,9162.550293,1.24185117e-19,8.13860355e-20,25.895507
1209532,9197.050293,-3.99997047e-20,8.02342834e-20,25.895507
1209532,9231.900391,3.38583604e-20,7.91899356e-20,25.895507
1209532,9267.100098,5.62675395e-20,7.79594980e-20,25.895507
1209532,9302.699707,1.37637219e-19,7.70579874e-20,25.895507
1209532,9338.699707,1.37914867e-19,7.60527691e-20,25.895507
1209532,9375.049805,6.70856078e-20,7.51366472e-20,25.895507
1209532,9411.750000,1.61977202e-19,7.42042725e-20,25.895507
1209532,9448.850098,1.56404732e-19,7.31055957e-20,25.895507
1209532,9486.399902,5.40838473e-20,7.20686796e-20,25.895507
1209532,9524.350098,-6.71965623e-21,7.10431565e-20,25.895507
1209532,9562.650391,1.84350499e-19,7.05353323e-20,25.895507
1209532,9601.400391,1.46215573e-19,6.98109159e-20,25.895507
1209532,9640.600098,7.33350608e-20,6.70931042e-20,25.895507
1209532,9680.199707,5.44625215e-20,6.64590896e-20,25.895507
1209532,9720.199707,3.58948241e-20,6.57718318e-20,25.895507
1209532,9760.649902,2.79626306e-20,6.46498647e-20,25.895507
1209532,9801.600098,1.07049779e-19,6.36158049e-20,25.895507
1209532,9842.950195,1.40345809e-19,6.27904725e-20,25.895507
1209532,9884.750000,7.26943900e-20,6.17556760e-20,25.895507
1209532,9927.049805,1.05452623e-19,6.08949494e-20,25.895507
1209532,9969.799805,6.66702921e-20,6.01717932e-20,25.895507
1209532,10013.049805,1.08256183e-19,5.93995102e-20,25.895507
1209532,10056.799805,7.52222346e-20,5.87764623e-20,25.895507
1209532,10101.000000,1.52899593e-19,5.81187632e-20,25.895507
1209532,10145.700195,1.47194347e-19,5.72159343e-20,25.895507
1209532,10190.950195,-4.94340809e-20,5.61736609e-20,25.895507
1209532,10236.649902,9.98918688e-20,5.53974747e-20,25.895507
1209532,10282.849609,7.70874751e-20,5.43839652e-20,25.895507
1209532,10329.649902,7.57725617e-20,5.37676930e-20,25.895507
1209532,10376.950195,1.39793330e-19,5.31499894e-20,25.895507
1209532,10424.750000,9.02096034e-20,5.24037627e-20,25.895507
1209532,10473.149902,1.19105620e-19,5.20573258e-20,25.895507
1209532,10522.100098,1.21224831e-19,5.15936911e-20,25.895507
1209532,10571.600098,1.54331908e-19,4.99462866e-20,25.895507
1209532,10621.649902,5.40197569e-20,4.97939077e-20,25.895507
1209532,10672.250000,3.42849465e-20,4.95900206e-20,25.895507
1209532,10723.450195,1.50196341e-19,4.90287139e-20,25.895507
1209532,10775.200195,5.27812672e-20,4.83102171e-20,25.895507
1209532,10827.550293,1.09943949e-19,4.72988143e-20,25.895507
1209532,10880.500000,1.45286468e-19,4.62901128e-20,25.895507
1209532,10934.049805,1.65521930e-19,4.51701845e-20,25.895507
1209532,10988.200195,1.91541309e-19,4.43983539e-20,25.895507
1209532,11042.950195,2.50337501e-19,4.37409457e-20,25.895507
1209532,11098.350098,1.90493814e-19,4.36666901e-20,25.895507
1209532,11154.350098,2.39829464e-19,4.33487199e-20,25.895507
1209532,11211.000000,2.06278669e-19,4.21660778e-20,25.895507
1209532,11268.250000,1.36985090e-19,4.19043915e-20,25.895507
1209532,11326.100098,7.41125718e-20,4.16578593e-20,25.895507
1209532,11384.649902,1.40280940e-19,4.10315899e-20,25.895507
1209532,11443.849609,1.53482548e-19,4.03029795e-20,25.895507
1209532,11503.649902,1.52902139e-19,3.96293798e-20,25.895507
1209532,11564.100098,1.17652794e-19,3.89826764e-20,25.895507
1209532,11625.250000,1.05793059e-19,3.84313282e-20,25.895507
1209532,11687.049805,7.50354662e-20,3.81455018e-20,25.895507
1209532,11749.500000,1.64579745e-19,3.78126262e-20,25.895507
1209532,11812.600098,1.40821993e-19,3.67595510e-20,25.895507
1209532,11876.350098,1.32117947e-19,3.63199271e-20,25.895507
1209532,11940.800293,5.91505547e-20,3.60105325e-20,25.895507
1209532,12005.899902,1.05719460e-19,3.53722883e-20,25.895507
1209532,12071.649902,1.22579507e-19,3.48026194e-20,25.895507
1209532,12138.050293,2.02508626e-19,3.43033060e-20,25.895507
1209532,12205.150391,1.40133689e-19,3.38105099e-20,25.895507
1209532,12272.950195,1.78213013e-19,3.34311378e-20,25.895507
1209532,12341.350098,1.50801410e-19,3.30066713e-20,25.895507
1209532,12410.399902,1.53899900e-19,3.25987000e-20,25.895507
1209532,12480.149902,8.16399283e-20,3.21886672e-20,25.895507
1209532,12550.550293,1.49240120e-19,3.17760948e-20,25.895507
1209532,12621.600098,8.89388989e-20,3.13221762e-20,25.895507
1209532,12693.350098,1.32416779e-19,3.09467202e-20,25.895507
1209532,12765.700195,1.31514402e-19,3.07291135e-20,25.895507
1209532,12838.700195,8.01421045e-20,3.05495895e-20,25.895507
1209532,12912.350098,1.54431402e-19,3.00585415e-20,25.895507
1209532,12986.600098,9.92360309e-20,2.89764147e-20,25.895507
1209532,13061.500000,1.25293474e-19,2.86118510e-20,25.895507
1209532,13137.000000,1.01763559e-19,2.85563685e-20,25.895507
1209532,13213.100098,8.49877544e-20,2.83499611e-20,25.895507
1209532,13289.799805,8.28259696e-20,2.80055309e-20,25.895507
1209532,13367.100098,1.05289571e-19,2.76107169e-20,25.895507
1209532,13445.000000,1.31464293e-19,2.71691931e-20,25.895507
1209532,13523.500000,1.24851953e-19,2.67387716e-20,25.895507
1209532,13602.550293,1.30460548e-19,2.63819854e-20,25.895507
1209532,13682.149902,1.10298370e-19,2.60390592e-20,25.895507
1209532,13762.299805,1.51367422e-19,2.56699250e-20,25.895507
1209532,13843.000000,1.01091617e-19,2.53254512e-20,25.895507
1209532,13924.200195,1.13133686e-19,2.51283237e-20,25.895507
1209532,14005.900391,1.48257520e-19,2.51879970e-20,25.895507
1209532,14088.150391,6.62822733e-20,2.54640104e-20,25.895507
1209532,14170.850098,1.28966931e-19,2.55115846e-20,25.895507
1209532,14254.000000,8.16690928e-20,2.47197772e-20,25.895507
1209532,14337.649902,1.17896179e-19,2.37936354e-20,25.895507
1209532,14421.750000,1.29186638e-19,2.31131776e-20,25.895507
1209532,14506.300293,1.51040362e-19,2.27578696e-20,25.895507
1209532,14591.250000,1.21795521e-19,2.26078963e-20,25.895507
1209532,14676.600098,1.47948581e-19,2.24618213e-20,25.895507
1209532,14762.350098,1.52199423e-19,2.22649007e-20,25.895507
1209532,14848.449707,1.75835954e-19,2.20061563e-20,25.895507
1209532,14934.949707,1.01473761e-19,2.17078268e-20,25.895507
1209532,15021.799805,5.13818327e-20,2.14996778e-20,25.895507
1209532,15109.000000,7.62839403e-20,2.15375924e-20,25.895507
1209532,15196.500000,1.22391660e-19,2.18059334e-20,25.895507
1209532,15284.299805,7.47919455e-20,2.18191489e-20,25.895507
1209532,15372.399902,4.61752607e-20,2.18766363e-20,25.895507
1209532,15460.750000,3.15688569e-20,2.18502279e-20,25.895507
1209532,15549.399902,-6.11779348e-21,2.16033323e-20,25.895507
1209532,15638.299805,5.00477067e-21,2.12725650e-20,25.895507
1209532,15727.399902,4.92493546e-20,2.07529421e-20,25.895507
1209532,15816.750000,6.23940074e-20,2.00682482e-20,25.895507
1209532,15906.299805,6.57411033e-20,1.94405926e-20,25.895507
1209532,15996.000000,9.61954701e-20,1.90212815e-20,25.895507
1209532,16085.900391,1.12645818e-19,1.88367185e-20,25.895507
1209532,16176.000000,1.29790751e-19,1.87054035e-20,25.895507
1209532,16266.250000,1.23886000e-19,1.84820858e-20,25.895507
1209532,16356.650391,1.24928131e-19,1.85743213e-20,25.895507
1209532,16447.150391,7.92963446e-20,1.88420935e-20,25.895507
1209532,16537.750000,1.21241452e-19,1.89647748e-20,25.895507
1209532,16628.450195,1.41835238e-19,1.88955840e-20,25.895507
1209532,16719.250000,5.89571754e-20,1.87185819e-20,25.895507
1209532,16810.149414,5.88058336e-20,1.84623449e-20,25.895507
1209532,16901.049805,6.16916923e-20,1.82856465e-20,25.895507
1209532,16992.000000,9.61205456e-20,1.81868857e-20,25.895507
1209532,17083.049805,8.95534230e-20,1.79324146e-20,25.895507
1209532,17174.149414,5.07684330e-20,1.75346603e-20,25.895507
1209532,17265.199219,7.01441211e-20,1.73742341e-20,25.895507
1209532,17356.250000,6.28882026e-20,1.73315761e-20,25.895507
1209532,17447.350586,6.18947264e-20,1.72283465e-20,25.895507
1209532,17538.450195,7.93027101e-20,1.71110161e-20,25.895507
1209532,17629.500000,9.12694221e-20,1.70258941e-20,25.895507
1209532,17720.500000,1.02730688e-19,1.70010771e-20,25.895507
1209532,17811.500000,9.16029181e-20,1.70577357e-20,25.895507
1209532,17902.450195,7.96753161e-20,1.73012483e-20,25.895507
1209532,17993.299805,8.41671977e-20,2.15767252e-20,25.895507
1209532,18084.099609,2.63897418e-20,5.64778243e-20,25.895507
1209532,18174.849609,4.93079423e-20,8.92713686e-19,25.895507
