object_id,wavelength,flux,flux_err,phase
2791003,7450.550049,-8.76645517e-18,1.94675038e-17,10.511572
2791003,7469.750000,1.09509250e-17,5.21900550e-18,10.511572
2791003,7489.099854,5.01806389e-18,1.75537425e-18,10.511572
2791003,7508.549805,4.20453713e-18,8.67042860e-19,10.511572
2791003,7528.149902,3.17179800e-18,5.72817559e-19,10.511572
2791003,7547.949951,3.76790116e-18,4.67432475e-19,10.511572
2791003,7567.899902,3.18227238e-18,4.29922160e-19,10.511572
2791003,7587.949951,4.10920664e-18,4.19868685e-19,10.511572
2791003,7608.149902,4.15665123e-18,4.12543147e-19,10.511572
2791003,7628.549805,4.06355785e-18,4.08883855e-19,10.511572
2791003,7649.099854,4.46915552e-18,4.05698124e-19,10.511572
2791003,7669.750000,4.75881308e-18,4.02136517e-19,10.511572
2791003,7690.600098,4.55273674e-18,3.96278967e-19,10.511572
2791003,7711.650146,4.83144078e-18,3.92716533e-19,10.511572
2791003,7732.800049,4.43131325e-18,3.87859793e-19,10.511572
2791003,7754.099854,4.49897704e-18,3.80467306e-19,10.511572
2791003,7775.599854,4.25587858e-18,3.75593687e-19,10.511572
2791003,7797.300049,3.94622972e-18,3.70494093e-19,10.511572
2791003,7819.150146,3.78074066e-18,3.66280745e-19,10.511572
2791003,7841.199951,4.08261567e-18,3.59765612e-19,10.511572
2791003,7863.449951,3.71344703e-18,3.54112944e-19,10.511572
2791003,7885.850098,3.92552994e-18,3.47096255e-19,10.511572
2791003,7908.400146,3.83698398e-18,3.38243458e-19,10.511572
2791003,7931.150146,3.08775108e-18,3.31157726e-19,10.511572
2791003,7954.100098,2.92708324e-18,3.26317892e-19,10.511572
2791003,7977.199951,2.85148782e-18,3.22188787e-19,10.511572
2791003,8000.549805,1.82010134e-18,3.19679147e-19,10.511572
2791003,8024.099854,1.49407316e-18,3.16054545e-19,10.511572
2791003,8047.800049,1.85173334e-18,3.10087083e-19,10.511572
2791003,8071.750000,1.80039851e-18,3.02956890e-19,10.511572
2791003,8095.899902,1.97716370e-18,2.99073975e-19,10.511572
2791003,8120.199951,2.54311861e-18,2.95922339e-19,10.511572
