object_id,wavelength,flux,flux_err,phase
2791003,7450.550049,1.14490573e-19,1.92002715e-17,-17.553487
2791003,7469.750000,9.12236783e-18,5.19091114e-18,-17.553487
2791003,7489.099854,-8.21938924e-19,1.72218259e-18,-17.553487
2791003,7508.549805,3.24456400e-19,8.33399046e-19,-17.553487
2791003,7528.149902,1.51935253e-18,5.40093984e-19,-17.553487
2791003,7547.949951,-3.06070294e-19,4.35120629e-19,-17.553487
2791003,7567.899902,-2.36321210e-19,3.96342712e-19,-17.553487
2791003,7587.949951,1.02690344e-19,3.85795228e-19,-17.553487
2791003,7608.149902,-4.78285136e-19,3.77019747e-19,-17.553487
2791003,7628.549805,-8.90111156e-20,3.72193923e-19,-17.553487
2791003,7649.099854,7.49545369e-19,3.67773005e-19,-17.553487
2791003,7669.750000,5.11624599e-19,3.63195155e-19,-17.553487
2791003,7690.600098,-5.72511813e-19,3.56935465e-19,-17.553487
2791003,7711.650146,5.97693052e-19,3.53145039e-19,-17.553487
2791003,7732.800049,-1.41337702e-19,3.48831499e-19,-17.553487
2791003,7754.099854,-1.65611485e-19,3.41568905e-19,-17.553487
2791003,7775.599854,5.30393017e-19,3.37828963e-19,-17.553487
2791003,7797.300049,-4.29024437e-19,3.33941344e-19,-17.553487
2791003,7819.150146,9.15914151e-21,3.30739638e-19,-17.553487
2791003,7841.199951,8.11218289e-20,3.25945919e-19,-17.553487
2791003,7863.449951,1.98155497e-19,3.22674756e-19,-17.553487
2791003,7885.850098,1.11358789e-19,3.18343923e-19,-17.553487
2791003,7908.400146,2.36538403e-20,3.12329053e-19,-17.553487
2791003,7931.150146,-4.58027276e-19,3.07885852e-19,-17.553487
2791003,7954.100098,4.56870050e-19,3.04395822e-19,-17.553487
2791003,7977.199951,4.16216424e-19,3.00343283e-19,-17.553487
2791003,8000.549805,-4.51388066e-19,2.95685559e-19,-17.553487
2791003,8024.099854,5.52945579e-19,2.90781851e-19,-17.553487
2791003,8047.800049,3.88484341e-19,2.86859283e-19,-17.553487
2791003,8071.750000,3.97328763e-19,2.82365030e-19,-17.553487
2791003,8095.899902,-1.39826701e-19,2.79593561e-19,-17.553487
2791003,8120.199951,-2.32034036e-19,2.76188317e-19,-17.553487
2791003,8144.750000,2.59605569e-19,2.72357850e-19,-17.553487
2791003,8169.550049,1.17501122e-19,2.69280480e-19,-17.553487
2791003,8194.500000,3.05622272e-19,2.65342170e-19,-17.553487
2791003,8219.649902,-2.10860268e-19,2.61561980e-19,-17.553487
2791003,8245.100098,-5.62005451e-21,2.57885550e-19,-17.553487
2791003,8270.750000,2.29217280e-19,2.55533126e-19,-17.553487
2791003,8296.599609,-6.99137771e-20,2.51999281e-19,-17.553487
2791003,8322.699707,5.40942982e-19,2.48934706e-19,-17.553487
2791003,8349.049805,2.52398034e-19,2.44290707e-19,-17.553487
2791003,8375.649902,2.77492677e-19,2.41384977e-19,-17.553487
2791003,8402.450195,-9.36983475e-20,2.38504657e-19,-17.553487
2791003,8429.500000,3.72810018e-19,2.35239051e-19,-17.553487
2791003,8456.799805,2.20634970e-19,2.32756165e-19,-17.553487
2791003,8484.350098,7.83002705e-20,2.28377795e-19,-17.553487
2791003,8512.200195,2.84292638e-20,2.25453815e-19,-17.553487
2791003,8540.300293,-2.28343895e-21,2.23246457e-19,-17.553487
2791003,8568.600098,-9.12046177e-20,2.20642777e-19,-17.553487
2791003,8597.199707,4.25115440e-19,2.15904932e-19,-17.553487
2791003,8626.099609,-2.55776071e-20,2.13353817e-19,-17.553487
2791003,8655.250000,-2.49462551e-20,2.10582710e-19,-17.553487
2791003,8684.650391,2.33996083e-19,2.07368325e-19,-17.553487
2791003,8714.350098,1.18073027e-19,2.05188006e-19,-17.553487
2791003,8744.350098,1.43290740e-19,2.03063431e-19,-17.553487
2791003,8774.650391,3.49515862e-19,1.99470068e-19,-17.553487
2791003,8805.250000,1.29191291e-19,1.95157872e-19,-17.553487
2791003,8836.149902,4.71573115e-20,1.91982093e-19,-17.553487
2791003,8867.350098,3.10363232e-19,1.90970904e-19,-17.553487
2791003,8898.850098,1.72345859e-19,1.89420444e-19,-17.553487
2791003,8930.649902,1.34745628e-19,1.88315279e-19,-17.553487
2791003,8962.750000,2.02158547e-19,1.84189845e-19,-17.553487
2791003,8995.250000,1.21673202e-19,1.78781609e-19,-17.553487
2791003,9028.049805,-1.55052563e-19,1.76194550e-19,-17.553487
2791003,9061.149902,1.16721350e-19,1.75121697e-19,-17.553487
2791003,9094.600098,-1.03655093e-20,1.73852453e-19,-17.553487
2791003,9128.400391,4.66365269e-20,1.71916566e-19,-17.553487
2791003,9162.550293,9.22242083e-20,1.68940047e-19,-17.553487
2791003,9197.050293,1.51547049e-19,1.65100843e-19,-17.553487
2791003,9231.900391,-8.67124777e-20,1.62891521e-19,-17.553487
2791003,9267.100098,-1.57335724e-19,1.60777583e-19,-17.553487
2791003,9302.699707,1.75277969e-19,1.58186802e-19,-17.553487
2791003,9338.699707,3.16190901e-19,1.56648647e-19,-17.553487
2791003,9375.049805,2.22417209e-19,1.54470137e-19,-17.553487
2791003,9411.750000,8.95277352e-20,1.52359198e-19,-17.553487
2791003,9448.850098,1.99948011e-19,1.49816044e-19,-17.553487
2791003,9486.399902,1.08131809e-19,1.46889350e-19,-17.553487
2791003,9524.350098,7.89609746e-20,1.45862819e-19,-17.553487
2791003,9562.650391,1.98401919e-20,1.44615599e-19,-17.553487
2791003,9601.400391,5.17528846e-20,1.43006371e-19,-17.553487
2791003,9640.600098,-9.79629482e-20,1.36416003e-19,-17.553487
2791003,9680.199707,1.91746463e-19,1.35407256e-19,-17.553487
2791003,9720.199707,-9.04130511e-20,1.34300385e-19,-17.553487
2791003,9760.649902,1.96183369e-19,1.32771419e-19,-17.553487
2791003,9801.600098,2.82937678e-20,1.30538678e-19,-17.553487
2791003,9842.950195,1.78954192e-19,1.29346064e-19,-17.553487
2791003,9884.750000,1.03452216e-19,1.27357251e-19,-17.553487
2791003,9927.049805,-1.69122970e-19,1.26142097e-19,-17.553487
2791003,9969.799805,2.74121710e-19,1.23492921e-19,-17.553487
2791003,10013.049805,-6.12817662e-20,1.20968974e-19,-17.553487
2791003,10056.799805,-1.06725906e-19,1.18317123e-19,-17.553487
2791003,10101.000000,-3.24498398e-20,1.15529098e-19,-17.553487
2791003,10145.700195,1.26787634e-19,1.15069832e-19,-17.553487
2791003,10190.950195,1.94946566e-19,1.15897930e-19,-17.553487
2791003,10236.649902,6.76379448e-20,1.14114477e-19,-17.553487
2791003,10282.849609,1.06203819e-19,1.10442803e-19,-17.553487
2791003,10329.649902,-1.58756781e-19,1.09904257e-19,-17.553487
2791003,10376.950195,2.54620229e-19,1.11149939e-19,-17.553487
