object_id,wavelength,flux,flux_err,phase
2791003,7450.550049,-1.43354486e-17,1.92030376e-17,49.060761
2791003,7469.750000,-5.34906559e-18,5.18711851e-18,49.060761
2791003,7489.099854,3.23423339e-18,1.72662279e-18,49.060761
2791003,7508.549805,1.83460760e-18,8.40259579e-19,49.060761
2791003,7528.149902,1.79233495e-19,5.47809356e-19,49.060761
2791003,7547.949951,7.57146487e-19,4.43156223e-19,49.060761
2791003,7567.899902,1.04907450e-18,4.04917059e-19,49.060761
2791003,7587.949951,1.11954646e-18,3.94428848e-19,49.060761
2791003,7608.149902,1.49585171e-18,3.85802906e-19,49.060761
2791003,7628.549805,1.61566044e-18,3.80858718e-19,49.060761
2791003,7649.099854,1.52224404e-18,3.76331713e-19,49.060761
2791003,7669.750000,2.17937772e-18,3.71839295e-19,49.060761
2791003,7690.600098,1.74754912e-18,3.65660696e-19,49.060761
2791003,7711.650146,1.31377095e-18,3.62043926e-19,49.060761
2791003,7732.800049,1.84322414e-18,3.57726069e-19,49.060761
2791003,7754.099854,1.03449120e-18,3.50007724e-19,49.060761
2791003,7775.599854,8.49048321e-19,3.45229645e-19,49.060761
2791003,7797.300049,4.51723074e-19,3.40166757e-19,49.060761
2791003,7819.150146,9.21719912e-19,3.35785982e-19,49.060761
2791003,7841.199951,1.04061472e-18,3.30213447e-19,49.060761
2791003,7863.449951,1.14136666e-18,3.26699688e-19,49.060761
2791003,7885.850098,6.34099080e-19,3.22321627e-19,49.060761
2791003,7908.400146,4.51902986e-19,3.16435875e-19,49.060761
2791003,7931.150146,4.72226090e-19,3.12084828e-19,49.060761
2791003,7954.100098,3.21020989e-19,3.08696438e-19,49.060761
2791003,7977.199951,4.25667841e-19,3.04788940e-19,49.060761
2791003,8000.549805,7.21289914e-19,3.00442829e-19,49.060761
2791003,8024.099854,4.58550261e-19,2.96300283e-19,49.060761
2791003,8047.800049,5.77186159e-19,2.93615384e-19,49.060761
2791003,8071.750000,1.43507552e-19,2.90253825e-19,49.060761
2791003,8095.899902,4.30661867e-19,2.88004204e-19,49.060761
2791003,8120.199951,4.81133687e-19,2.82556832e-19,49.060761
2791003,8144.750000,5.59936548e-19,2.75486532e-19,49.060761
2791003,8169.550049,1.10846410e-18,2.69496064e-19,49.060761
2791003,8194.500000,1.03467173e-18,2.63948267e-19,49.060761
2791003,8219.649902,5.11763565e-19,2.61944499e-19,49.060761
2791003,8245.100098,4.77049535e-19,2.62561318e-19,49.060761
2791003,8270.750000,5.63844459e-19,2.66316899e-19,49.060761
2791003,8296.599609,5.41764114e-19,2.65103321e-19,49.060761
2791003,8322.699707,7.98811058e-19,2.57565379e-19,49.060761
2791003,8349.049805,5.77649225e-19,2.47989988e-19,49.060761
2791003,8375.649902,-7.07155607e-20,2.42537421e-19,49.060761
2791003,8402.450195,4.20531644e-19,2.41704579e-19,49.060761
2791003,8429.500000,7.16444290e-19,2.42498310e-19,49.060761
2791003,8456.799805,5.17337056e-19,2.43619812e-19,49.060761
2791003,8484.350098,1.06104577e-18,2.38406403e-19,49.060761
2791003,8512.200195,5.51121129e-19,2.31908408e-19,49.060761
2791003,8540.300293,1.04897203e-18,2.26785498e-19,49.060761
2791003,8568.600098,8.01552593e-19,2.23146498e-19,49.060761
2791003,8597.199707,1.44057650e-18,2.19932642e-19,49.060761
2791003,8626.099609,9.96997794e-19,2.19114483e-19,49.060761
2791003,8655.250000,9.79447503e-19,2.18007380e-19,49.060761
2791003,8684.650391,5.26080821e-19,2.15973898e-19,49.060761
2791003,8714.350098,6.93664821e-19,2.15262264e-19,49.060761
2791003,8744.350098,8.31475851e-19,2.12625419e-19,49.060761
2791003,8774.650391,5.26913171e-19,2.03776073e-19,49.060761
2791003,8805.250000,1.04410118e-18,1.93538976e-19,49.060761
2791003,8836.149902,4.64839780e-19,1.86881969e-19,49.060761
2791003,8867.350098,4.98238283e-19,1.91029207e-19,49.060761
2791003,8898.850098,-8.65489479e-20,2.13488220e-19,49.060761
2791003,8930.649902,-2.45585814e-19,2.38512618e-19,49.060761
2791003,8962.750000,5.32526109e-19,1.95625346e-19,49.060761
2791003,8995.250000,3.15623894e-19,1.70165127e-19,49.060761
2791003,9028.049805,2.75520291e-19,1.64120001e-19,49.060761
2791003,9061.149902,3.17735040e-19,1.70854362e-19,49.060761
2791003,9094.600098,3.74294057e-20,1.94157346e-19,49.060761
2791003,9128.400391,3.08894573e-19,2.15276973e-19,49.060761
2791003,9162.550293,3.67993112e-19,1.82053703e-19,49.060761
2791003,9197.050293,3.20148934e-19,1.61801168e-19,49.060761
2791003,9231.900391,6.90446985e-19,1.60031454e-19,49.060761
2791003,9267.100098,3.67446501e-19,1.61741688e-19,49.060761
2791003,9302.699707,4.34972512e-19,1.62159970e-19,49.060761
