object_id,wavelength,flux,flux_err,phase
452808,7450.550049,5.17255095e-17,1.87743910e-17,4.631173
452808,7469.750000,-5.36698397e-18,5.07011133e-18,4.631173
452808,7489.099854,3.45402355e-18,1.68356577e-18,4.631173
452808,7508.549805,-3.84239948e-19,8.15195179e-19,4.631173
452808,7528.149902,2.33294143e-19,5.28640997e-19,4.631173
452808,7547.949951,4.19593208e-19,4.26299885e-19,4.631173
452808,7567.899902,6.56483311e-19,3.88732055e-19,4.631173
452808,7587.949951,2.71698174e-19,3.78574536e-19,4.631173
452808,7608.149902,8.13613351e-19,3.70196153e-19,4.631173
452808,7628.549805,3.54016397e-19,3.65592712e-19,4.631173
452808,7649.099854,-2.19444916e-19,3.61286332e-19,4.631173
452808,7669.750000,6.28631982e-21,3.56527691e-19,4.631173
452808,7690.600098,7.02106871e-19,3.50278238e-19,4.631173
452808,7711.650146,4.95931690e-19,3.46491922e-19,4.631173
452808,7732.800049,2.34566434e-20,3.42401101e-19,4.631173
452808,7754.099854,-8.70362736e-20,3.35557396e-19,4.631173
452808,7775.599854,-8.29932539e-20,3.31493251e-19,4.631173
452808,7797.300049,4.84423747e-19,3.27397906e-19,4.631173
452808,7819.150146,-6.91375198e-20,3.23872436e-19,4.631173
452808,7841.199951,2.17333935e-20,3.18985996e-19,4.631173
452808,7863.449951,1.16145477e-19,3.15789511e-19,4.631173
452808,7885.850098,4.10983637e-21,3.11458135e-19,4.631173
452808,7908.400146,1.53758542e-19,3.05478110e-19,4.631173
452808,7931.150146,2.80642555e-19,3.01280660e-19,4.631173
452808,7954.100098,-3.71282732e-19,2.97777214e-19,4.631173
452808,7977.199951,3.87364254e-20,2.94256010e-19,4.631173
452808,8000.549805,4.40591601e-19,2.89891779e-19,4.631173
452808,8024.099854,-3.07799308e-19,2.85430225e-19,4.631173
452808,8047.800049,3.20513953e-19,2.81879940e-19,4.631173
452808,8071.750000,-1.52535517e-19,2.77825954e-19,4.631173
452808,8095.899902,3.79726359e-19,2.75342085e-19,4.631173
452808,8120.199951,2.62925510e-19,2.71727410e-19,4.631173
452808,8144.750000,2.34817887e-19,2.67965832e-19,4.631173
452808,8169.550049,5.24564663e-20,2.64542622e-19,4.631173
452808,8194.500000,4.31137263e-19,2.60288122e-19,4.631173
452808,8219.649902,8.52336984e-20,2.56572685e-19,4.631173
452808,8245.100098,-2.93354124e-19,2.53152940e-19,4.631173
452808,8270.750000,1.01628270e-19,2.50854153e-19,4.631173
452808,8296.599609,-3.02672753e-20,2.47396564e-19,4.631173
452808,8322.699707,6.59199294e-20,2.44365852e-19,4.631173
452808,8349.049805,3.06773579e-19,2.39599895e-19,4.631173
452808,8375.649902,5.04570642e-20,2.36998516e-19,4.631173
452808,8402.450195,-4.31090605e-20,2.34285312e-19,4.631173
452808,8429.500000,1.54722518e-19,2.31321084e-19,4.631173
452808,8456.799805,4.34786344e-19,2.29369145e-19,4.631173
452808,8484.350098,6.20681693e-20,2.25492046e-19,4.631173
452808,8512.200195,1.46810716e-19,2.22691522e-19,4.631173
452808,8540.300293,-4.67904052e-20,2.19914522e-19,4.631173
452808,8568.600098,2.21686550e-19,2.17088356e-19,4.631173
452808,8597.199707,7.40241862e-19,2.12170082e-19,4.631173
452808,8626.099609,2.08194817e-20,2.09652571e-19,4.631173
452808,8655.250000,1.88563847e-19,2.06764069e-19,4.631173
452808,8684.650391,4.95959013e-20,2.03232887e-19,4.631173
452808,8714.350098,1.73390084e-19,2.00903003e-19,4.631173
452808,8744.350098,6.05783550e-19,1.98764121e-19,4.631173
452808,8774.650391,2.05550414e-19,1.96249789e-19,4.631173
452808,8805.250000,4.73719254e-19,1.93355123e-19,4.631173
452808,8836.149902,1.78491630e-19,1.90610033e-19,4.631173
452808,8867.350098,3.65573325e-19,1.88456016e-19,4.631173
452808,8898.850098,1.54659626e-19,1.85050216e-19,4.631173
452808,8930.649902,4.98507479e-19,1.83024890e-19,4.631173
452808,8962.750000,6.33587456e-20,1.80621207e-19,4.631173
452808,8995.250000,-4.26103093e-20,1.77422228e-19,4.631173
452808,9028.049805,-6.01741778e-20,1.75569318e-19,4.631173
452808,9061.149902,-4.25916008e-20,1.73260243e-19,4.631173
452808,9094.600098,1.02849983e-19,1.70333846e-19,4.631173
452808,9128.400391,2.11182803e-19,1.67966558e-19,4.631173
452808,9162.550293,5.50243645e-20,1.65827715e-19,4.631173
452808,9197.050293,3.35477702e-19,1.62978491e-19,4.631173
452808,9231.900391,-8.15200582e-20,1.60971699e-19,4.631173
452808,9267.100098,1.72411737e-19,1.59025253e-19,4.631173
452808,9302.699707,1.79512979e-19,1.56409708e-19,4.631173
452808,9338.699707,5.23755028e-20,1.54434737e-19,4.631173
452808,9375.049805,7.30031610e-20,1.51758794e-19,4.631173
452808,9411.750000,1.93094742e-19,1.49850941e-19,4.631173
452808,9448.850098,1.58190072e-19,1.47958417e-19,4.631173
452808,9486.399902,3.83778278e-19,1.45177035e-19,4.631173
452808,9524.350098,2.24312900e-19,1.43804290e-19,4.631173
452808,9562.650391,-1.26867857e-19,1.42144138e-19,4.631173
452808,9601.400391,1.58464719e-20,1.41069501e-19,4.631173
452808,9640.600098,2.35828572e-19,1.35260690e-19,4.631173
452808,9680.199707,1.25143121e-19,1.34304288e-19,4.631173
452808,9720.199707,1.57727161e-19,1.32998739e-19,4.631173
452808,9760.649902,1.96828803e-19,1.31045959e-19,4.631173
452808,9801.600098,-3.43010991e-20,1.28748879e-19,4.631173
452808,9842.950195,1.56572507e-19,1.27347777e-19,4.631173
452808,9884.750000,1.52196657e-19,1.24803163e-19,4.631173
452808,9927.049805,-1.58186579e-20,1.23405563e-19,4.631173
452808,9969.799805,1.38003117e-19,1.21611913e-19,4.631173
452808,10013.049805,-2.82430170e-19,1.20095458e-19,4.631173
452808,10056.799805,1.37235765e-19,1.18556644e-19,4.631173
452808,10101.000000,2.90285698e-19,1.16221952e-19,4.631173
452808,10145.700195,1.50044721e-19,1.14283312e-19,4.631173
452808,10190.950195,-2.21958692e-19,1.12877402e-19,4.631173
452808,10236.649902,-8.37561164e-21,1.12298751e-19,4.631173
452808,10282.849609,1.95792552e-20,1.11324720e-19,4.631173
452808,10329.649902,1.06141296e-19,1.09596791e-19,4.631173
452808,10376.950195,-2.34525543e-20,1.07608611e-19,4.631173
452808,10424.750000,4.72227977e-20,1.05730038e-19,4.631173
452808,10473.149902,1.48757215e-19,1.04958260e-19,4.631173
452808,10522.100098,2.15090870e-19,1.03571821e-19,4.631173
452808,10571.600098,-2.40923446e-20,1.00090043e-19,4.631173
452808,10621.649902,-6.94930201e-20,9.96016318e-20,4.631173
452808,10672.250000,-6.13875677e-20,9.88417436e-20,4.631173
452808,10723.450195,-1.03861483e-19,9.74231030e-20,4.631173
452808,10775.200195,-4.23355949e-20,9.55456551e-20,4.631173
452808,10827.550293,8.59144229e-20,9.43665867e-20,4.631173
452808,10880.500000,2.34905904e-19,9.30942407e-20,4.631173
452808,10934.049805,1.04782141e-19,9.14908933e-20,4.631173
452808,10988.200195,-1.85934062e-20,9.01224263e-20,4.631173
452808,11042.950195,1.69234853e-20,8.91477168e-20,4.631173
452808,11098.350098,8.23665030e-20,8.84787668e-20,4.631173
452808,11154.350098,2.17361594e-20,8.72691056e-20,4.631173
452808,11211.000000,1.63309121e-20,8.40357794e-20,4.631173
452808,11268.250000,7.44572605e-20,8.36702754e-20,4.631173
452808,11326.100098,1.51745844e-19,8.34572053e-20,4.631173
452808,11384.649902,1.13333812e-19,8.30195298e-20,4.631173
452808,11443.849609,4.46420168e-20,8.29593524e-20,4.631173
452808,11503.649902,2.27274878e-19,8.17466992e-20,4.631173
452808,11564.100098,1.70983066e-19,7.84394437e-20,4.631173
452808,11625.250000,5.21820944e-20,7.62902798e-20,4.631173
452808,11687.049805,-3.32970020e-20,7.61953996e-20,4.631173
452808,11749.500000,7.77818997e-20,7.58367651e-20,4.631173
452808,11812.600098,1.39875259e-19,7.32684598e-20,4.631173
452808,11876.350098,9.76668693e-20,7.21153765e-20,4.631173
452808,11940.800293,1.63047542e-20,7.10510406e-20,4.631173
452808,12005.899902,1.02734015e-20,7.06244739e-20,4.631173
452808,12071.649902,1.84013022e-19,7.03865755e-20,4.631173
452808,12138.050293,3.53956885e-21,6.93239392e-20,4.631173
452808,12205.150391,3.79077358e-20,6.81859907e-20,4.631173
452808,12272.950195,-3.24277701e-21,6.73152926e-20,4.631173
452808,12341.350098,1.54447723e-20,6.68750968e-20,4.631173
452808,12410.399902,8.33930342e-20,6.58461294e-20,4.631173
452808,12480.149902,7.07456171e-20,6.45667589e-20,4.631173
452808,12550.550293,1.09525835e-19,6.33864367e-20,4.631173
452808,12621.600098,2.18097671e-19,6.27757319e-20,4.631173
452808,12693.350098,1.74372038e-19,6.21125657e-20,4.631173
452808,12765.700195,5.34563209e-20,6.13190474e-20,4.631173
452808,12838.700195,1.45523766e-19,6.05787466e-20,4.631173
452808,12912.350098,1.32786425e-19,5.97935002e-20,4.631173
452808,12986.600098,9.30380894e-20,5.81071051e-20,4.631173
452808,13061.500000,2.92617436e-20,5.72569767e-20,4.631173
452808,13137.000000,3.46952862e-20,5.72062796e-20,4.631173
452808,13213.100098,-1.76953643e-20,5.64937281e-20,4.631173
452808,13289.799805,3.35737359e-20,5.57940819e-20,4.631173
452808,13367.100098,6.83419724e-20,5.51332422e-20,4.631173
452808,13445.000000,3.91814421e-20,5.41486840e-20,4.631173
452808,13523.500000,7.28252655e-20,5.37323343e-20,4.631173
452808,13602.550293,1.02130064e-19,5.26355477e-20,4.631173
452808,13682.149902,-3.37485231e-20,5.26350533e-20,4.631173
452808,13762.299805,-3.36593136e-20,5.26454642e-20,4.631173
452808,13843.000000,-2.39685211e-20,5.04666801e-20,4.631173
452808,13924.200195,5.32473835e-20,5.03788698e-20,4.631173
452808,14005.900391,6.23413005e-20,5.00993021e-20,4.631173
452808,14088.150391,6.90449790e-20,4.95106435e-20,4.631173
452808,14170.850098,1.30711559e-19,4.91305831e-20,4.631173
452808,14254.000000,-4.46814145e-20,4.77812221e-20,4.631173
452808,14337.649902,7.97582410e-20,4.70375157e-20,4.631173
452808,14421.750000,1.00758909e-19,4.66954959e-20,4.631173
452808,14506.300293,7.06398753e-21,4.63641842e-20,4.631173
452808,14591.250000,7.20540294e-20,4.54039115e-20,4.631173
452808,14676.600098,4.01182888e-20,4.52127229e-20,4.631173
452808,14762.350098,4.26324655e-20,4.48629031e-20,4.631173
452808,14848.449707,1.10110264e-19,4.42711781e-20,4.631173
452808,14934.949707,4.95814709e-20,4.40481431e-20,4.631173
452808,15021.799805,5.49335168e-20,4.31910321e-20,4.631173
452808,15109.000000,7.96068411e-20,4.32249433e-20,4.631173
452808,15196.500000,1.03096922e-19,4.28241387e-20,4.631173
452808,15284.299805,-3.87323347e-20,4.13632699e-20,4.631173
452808,15372.399902,7.81334854e-21,4.11062979e-20,4.631173
452808,15460.750000,-3.83516669e-20,4.08115663e-20,4.631173
452808,15549.399902,-7.66160791e-20,4.03405160e-20,4.631173
452808,15638.299805,1.43359657e-20,3.99367000e-20,4.631173
452808,15727.399902,-2.36994871e-20,3.98342039e-20,4.631173
452808,15816.750000,-1.92794410e-20,4.07753739e-20,4.631173
452808,15906.299805,-9.21503598e-21,3.89757165e-20,4.631173
452808,15996.000000,-2.47467559e-20,3.80716598e-20,4.631173
452808,16085.900391,-3.12456717e-20,3.80166717e-20,4.631173
452808,16176.000000,3.07601134e-20,3.86704868e-20,4.631173
452808,16266.250000,1.20520474e-19,3.81747536e-20,4.631173
452808,16356.650391,1.30811077e-20,3.75402382e-20,4.631173
452808,16447.150391,2.80073403e-20,3.74510126e-20,4.631173
452808,16537.750000,7.14078463e-20,3.71657904e-20,4.631173
452808,16628.450195,5.69557149e-20,3.63187154e-20,4.631173
452808,16719.250000,5.29440861e-20,3.59244572e-20,4.631173
452808,16810.149414,1.78484735e-20,3.64826135e-20,4.631173
452808,16901.049805,-2.84631750e-20,3.72937449e-20,4.631173
