object_id,wavelength,flux,flux_err,phase
452808,7450.550049,7.87383661e-19,1.87371960e-17,54.018743
452808,7469.750000,3.01713653e-18,5.09180870e-18,54.018743
452808,7489.099854,-2.07221834e-18,1.69400437e-18,54.018743
452808,7508.549805,3.13970586e-20,8.19890773e-19,54.018743
452808,7528.149902,-5.07858807e-19,5.29641575e-19,54.018743
452808,7547.949951,-4.85862007e-19,4.25503853e-19,54.018743
452808,7567.899902,2.38572124e-19,3.85844704e-19,54.018743
452808,7587.949951,-1.03759533e-19,3.74694490e-19,54.018743
452808,7608.149902,-1.70137533e-19,3.67969538e-19,54.018743
452808,7628.549805,1.84199875e-19,3.65469229e-19,54.018743
452808,7649.099854,4.37180625e-21,3.61495324e-19,54.018743
452808,7669.750000,-2.23319869e-19,3.57358129e-19,54.018743
452808,7690.600098,2.03631019e-19,3.50987882e-19,54.018743
452808,7711.650146,8.93133661e-20,3.47851937e-19,54.018743
452808,7732.800049,-2.91467661e-19,3.44072290e-19,54.018743
452808,7754.099854,4.69525965e-19,3.36188044e-19,54.018743
452808,7775.599854,-7.09876514e-20,3.31045229e-19,54.018743
452808,7797.300049,2.11687125e-19,3.25602872e-19,54.018743
452808,7819.150146,1.63852524e-19,3.21023962e-19,54.018743
452808,7841.199951,2.03628021e-19,3.17214692e-19,54.018743
452808,7863.449951,-4.10589088e-19,3.13448823e-19,54.018743
452808,7885.850098,7.54738493e-21,3.09404013e-19,54.018743
452808,7908.400146,1.26508357e-19,3.02980413e-19,54.018743
452808,7931.150146,-3.07929047e-19,2.98247751e-19,54.018743
452808,7954.100098,-1.12146046e-19,2.95556001e-19,54.018743
452808,7977.199951,-4.51758617e-20,2.92271422e-19,54.018743
452808,8000.549805,2.32174218e-19,2.88317887e-19,54.018743
452808,8024.099854,-4.74098924e-20,2.84234018e-19,54.018743
452808,8047.800049,-3.52437878e-19,2.80225786e-19,54.018743
452808,8071.750000,-2.99430050e-19,2.78658278e-19,54.018743
452808,8095.899902,-2.33503497e-19,2.79701301e-19,54.018743
452808,8120.199951,1.31465543e-20,2.76933012e-19,54.018743
452808,8144.750000,-4.72909341e-19,2.72401562e-19,54.018743
452808,8169.550049,-3.92223197e-19,2.68028413e-19,54.018743
452808,8194.500000,-9.19802805e-20,2.61074305e-19,54.018743
452808,8219.649902,1.13839504e-20,2.56201850e-19,54.018743
452808,8245.100098,2.79530075e-19,2.52145330e-19,54.018743
452808,8270.750000,7.21975181e-19,2.49224633e-19,54.018743
452808,8296.599609,3.71006402e-19,2.45627225e-19,54.018743
452808,8322.699707,1.93703185e-19,2.42977377e-19,54.018743
452808,8349.049805,-1.88403258e-19,2.38822423e-19,54.018743
452808,8375.649902,2.85976371e-19,2.35706356e-19,54.018743
452808,8402.450195,-2.03618663e-19,2.32073457e-19,54.018743
452808,8429.500000,5.55416988e-19,2.29054377e-19,54.018743
452808,8456.799805,-2.17438279e-19,2.26690579e-19,54.018743
452808,8484.350098,3.03580765e-19,2.22546352e-19,54.018743
452808,8512.200195,1.69208260e-19,2.20707788e-19,54.018743
452808,8540.300293,1.33778072e-19,2.18073864e-19,54.018743
452808,8568.600098,3.10970435e-19,2.16485626e-19,54.018743
452808,8597.199707,2.29372815e-19,2.15078682e-19,54.018743
452808,8626.099609,-1.71468492e-19,2.13996329e-19,54.018743
452808,8655.250000,-6.53767057e-19,2.09089726e-19,54.018743
452808,8684.650391,1.93186623e-19,2.04667477e-19,54.018743
452808,8714.350098,8.79918029e-20,2.02451214e-19,54.018743
452808,8744.350098,-6.06260252e-20,2.00415342e-19,54.018743
452808,8774.650391,2.95686076e-19,1.97350974e-19,54.018743
452808,8805.250000,2.49910469e-19,1.92090777e-19,54.018743
452808,8836.149902,1.45338219e-19,1.88185722e-19,54.018743
452808,8867.350098,1.87585460e-19,1.85954053e-19,54.018743
452808,8898.850098,3.21448771e-19,1.83351666e-19,54.018743
452808,8930.649902,4.61976340e-19,1.82713935e-19,54.018743
452808,8962.750000,1.72320575e-20,1.82202906e-19,54.018743
452808,8995.250000,3.60180081e-19,1.78739087e-19,54.018743
452808,9028.049805,1.48168572e-19,1.74381124e-19,54.018743
452808,9061.149902,1.61416322e-19,1.69481165e-19,54.018743
452808,9094.600098,1.92890583e-19,1.66031486e-19,54.018743
452808,9128.400391,2.63934282e-19,1.65871956e-19,54.018743
452808,9162.550293,1.11437294e-19,1.67202761e-19,54.018743
452808,9197.050293,-2.16152779e-20,1.66575047e-19,54.018743
452808,9231.900391,1.79035683e-19,1.66123006e-19,54.018743
452808,9267.100098,1.28270006e-19,1.62610435e-19,54.018743
452808,9302.699707,1.04060084e-19,1.56455203e-19,54.018743
452808,9338.699707,-6.33087722e-20,1.52759476e-19,54.018743
452808,9375.049805,4.09524972e-20,1.49538823e-19,54.018743
452808,9411.750000,1.84973560e-19,1.48980851e-19,54.018743
452808,9448.850098,1.35126015e-19,1.48233144e-19,54.018743
452808,9486.399902,3.18419971e-19,1.46064160e-19,54.018743
452808,9524.350098,3.16447508e-19,1.44860664e-19,54.018743
452808,9562.650391,2.26866277e-19,1.42313297e-19,54.018743
452808,9601.400391,2.05079051e-19,1.40631238e-19,54.018743
452808,9640.600098,5.87629624e-20,1.34397114e-19,54.018743
452808,9680.199707,1.62213123e-20,1.33865107e-19,54.018743
452808,9720.199707,4.11211710e-20,1.31710870e-19,54.018743
452808,9760.649902,1.38958123e-19,1.29364999e-19,54.018743
452808,9801.600098,8.09947855e-20,1.28120583e-19,54.018743
452808,9842.950195,-5.77228668e-20,1.29109581e-19,54.018743
452808,9884.750000,7.32196497e-20,1.28159409e-19,54.018743
452808,9927.049805,4.40270048e-20,1.24951021e-19,54.018743
452808,9969.799805,-4.60204034e-20,1.19115301e-19,54.018743
452808,10013.049805,8.58251197e-20,1.16206985e-19,54.018743
452808,10056.799805,9.75241548e-20,1.17585314e-19,54.018743
452808,10101.000000,1.17835161e-19,1.19012666e-19,54.018743
452808,10145.700195,1.71918336e-19,1.18043934e-19,54.018743
452808,10190.950195,8.05356163e-20,1.14087180e-19,54.018743
452808,10236.649902,-1.12999256e-19,1.09797770e-19,54.018743
452808,10282.849609,1.38388893e-19,1.07406242e-19,54.018743
452808,10329.649902,1.54880199e-19,1.06823436e-19,54.018743
452808,10376.950195,7.04652869e-20,1.07055143e-19,54.018743
452808,10424.750000,1.52730706e-19,1.08323411e-19,54.018743
452808,10473.149902,1.36866325e-19,1.12206701e-19,54.018743
452808,10522.100098,-7.70013385e-20,1.10943700e-19,54.018743
452808,10571.600098,2.63444213e-20,1.01969662e-19,54.018743
452808,10621.649902,1.14450493e-19,9.65446889e-20,54.018743
452808,10672.250000,2.46381045e-19,9.53190851e-20,54.018743
452808,10723.450195,2.69898849e-19,9.61339679e-20,54.018743
452808,10775.200195,7.77013982e-20,9.57350342e-20,54.018743
452808,10827.550293,2.45152449e-19,9.47447051e-20,54.018743
452808,10880.500000,-1.65528696e-20,9.34894392e-20,54.018743
452808,10934.049805,9.81502853e-20,9.24073771e-20,54.018743
452808,10988.200195,1.36103846e-19,9.10226573e-20,54.018743
452808,11042.950195,9.45951632e-21,8.87349860e-20,54.018743
452808,11098.350098,2.89426335e-19,8.80464356e-20,54.018743
452808,11154.350098,-1.08717317e-19,8.83017178e-20,54.018743
452808,11211.000000,1.10248235e-19,8.43006193e-20,54.018743
452808,11268.250000,2.82654672e-19,8.19015952e-20,54.018743
452808,11326.100098,1.35587362e-19,8.24319989e-20,54.018743
452808,11384.649902,8.24276692e-20,8.12077393e-20,54.018743
452808,11443.849609,6.23544902e-20,7.82701948e-20,54.018743
452808,11503.649902,1.14025245e-19,7.90199500e-20,54.018743
452808,11564.100098,1.54112927e-21,8.50374111e-20,54.018743
452808,11625.250000,-6.46104896e-20,9.57209657e-20,54.018743
452808,11687.049805,-9.10409070e-20,9.18191676e-20,54.018743
452808,11749.500000,-3.45330910e-20,7.86899825e-20,54.018743
452808,11812.600098,2.42293561e-20,6.84216596e-20,54.018743
452808,11876.350098,1.69696904e-19,6.68659785e-20,54.018743
452808,11940.800293,1.29210846e-19,7.01759675e-20,54.018743
452808,12005.899902,6.66362937e-20,7.28946388e-20,54.018743
452808,12071.649902,1.17620585e-19,7.26647213e-20,54.018743
452808,12138.050293,1.33166049e-19,7.08337183e-20,54.018743
452808,12205.150391,1.43509154e-19,6.89262980e-20,54.018743
452808,12272.950195,1.21501239e-19,6.68393794e-20,54.018743
452808,12341.350098,1.34897609e-19,6.61960656e-20,54.018743
452808,12410.399902,1.14275622e-19,6.66961996e-20,54.018743
452808,12480.149902,7.25797350e-20,6.59958620e-20,54.018743
452808,12550.550293,1.26310816e-19,6.36730031e-20,54.018743
452808,12621.600098,-3.77995658e-20,6.22773879e-20,54.018743
452808,12693.350098,5.16561885e-20,6.14077432e-20,54.018743
452808,12765.700195,1.07393447e-19,6.08658494e-20,54.018743
452808,12838.700195,1.08900822e-19,6.02769808e-20,54.018743
