object_id,wavelength,flux,flux_err,phase
452808,7450.550049,-7.71661821e-18,1.87403889e-17,70.395260
452808,7469.750000,-1.62423210e-18,5.07267311e-18,70.395260
452808,7489.099854,-1.60405923e-18,1.68359575e-18,70.395260
452808,7508.549805,2.29368214e-19,8.15191715e-19,70.395260
452808,7528.149902,7.18296050e-20,5.28193699e-19,70.395260
452808,7547.949951,-7.19361911e-19,4.25690097e-19,70.395260
452808,7567.899902,2.41641067e-19,3.87999820e-19,70.395260
452808,7587.949951,-2.64654059e-19,3.77707082e-19,70.395260
452808,7608.149902,-6.09609416e-19,3.69325313e-19,70.395260
452808,7628.549805,3.70165715e-20,3.64626100e-19,70.395260
452808,7649.099854,7.68313012e-19,3.60688797e-19,70.395260
452808,7669.750000,-1.89451280e-21,3.56283208e-19,70.395260
452808,7690.600098,-3.46588935e-19,3.50526832e-19,70.395260
452808,7711.650146,2.36870584e-20,3.46990118e-19,70.395260
452808,7732.800049,-3.86406954e-20,3.42981290e-19,70.395260
452808,7754.099854,-1.87549778e-20,3.35577559e-19,70.395260
452808,7775.599854,-2.81289255e-19,3.31293849e-19,70.395260
452808,7797.300049,1.78407594e-19,3.26629429e-19,70.395260
452808,7819.150146,5.74628723e-19,3.22536281e-19,70.395260
452808,7841.199951,-3.94385732e-19,3.16911944e-19,70.395260
452808,7863.449951,-2.94820224e-19,3.13171433e-19,70.395260
452808,7885.850098,-2.88351833e-20,3.08468808e-19,70.395260
452808,7908.400146,9.17644496e-19,3.02404256e-19,70.395260
452808,7931.150146,-1.88643592e-19,2.98278020e-19,70.395260
452808,7954.100098,1.43277350e-19,2.95535451e-19,70.395260
452808,7977.199951,-6.21124817e-20,2.92343852e-19,70.395260
452808,8000.549805,6.22061069e-19,2.88640746e-19,70.395260
452808,8024.099854,-4.30350601e-20,2.84783913e-19,70.395260
452808,8047.800049,6.02462834e-19,2.81860010e-19,70.395260
452808,8071.750000,-3.06903679e-19,2.78324511e-19,70.395260
452808,8095.899902,2.33556333e-19,2.76514640e-19,70.395260
452808,8120.199951,-1.38785216e-19,2.73493182e-19,70.395260
452808,8144.750000,1.13110086e-19,2.69809436e-19,70.395260
452808,8169.550049,3.30946226e-19,2.66521910e-19,70.395260
452808,8194.500000,-1.42802070e-19,2.62285505e-19,70.395260
452808,8219.649902,3.48298717e-19,2.58036330e-19,70.395260
452808,8245.100098,5.78031537e-19,2.54096210e-19,70.395260
452808,8270.750000,1.02739496e-19,2.51086281e-19,70.395260
452808,8296.599609,2.30784709e-19,2.46878775e-19,70.395260
452808,8322.699707,1.86861173e-19,2.43171791e-19,70.395260
452808,8349.049805,-2.50502446e-19,2.37794651e-19,70.395260
452808,8375.649902,-2.89984035e-19,2.34636166e-19,70.395260
452808,8402.450195,3.90460346e-19,2.31629881e-19,70.395260
452808,8429.500000,2.50378185e-20,2.28462658e-19,70.395260
452808,8456.799805,2.37577258e-19,2.26390467e-19,70.395260
452808,8484.350098,5.17837714e-20,2.22751260e-19,70.395260
452808,8512.200195,7.81782873e-20,2.20190361e-19,70.395260
452808,8540.300293,4.11818537e-19,2.19010465e-19,70.395260
452808,8568.600098,-2.24611897e-20,2.17127156e-19,70.395260
452808,8597.199707,-1.43989811e-19,2.13464142e-19,70.395260
452808,8626.099609,1.13791049e-19,2.11532882e-19,70.395260
452808,8655.250000,-5.52859216e-20,2.09028437e-19,70.395260
452808,8684.650391,5.00027475e-19,2.05429930e-19,70.395260
452808,8714.350098,-4.40162773e-20,2.02272918e-19,70.395260
452808,8744.350098,-1.79811953e-19,1.99935034e-19,70.395260
452808,8774.650391,1.68793558e-19,1.96798611e-19,70.395260
452808,8805.250000,2.37289942e-19,1.93468395e-19,70.395260
452808,8836.149902,-3.08679248e-19,1.90289785e-19,70.395260
452808,8867.350098,-1.07693306e-19,1.87710713e-19,70.395260
452808,8898.850098,-1.89822118e-19,1.83996647e-19,70.395260
452808,8930.649902,1.73665225e-19,1.81795028e-19,70.395260
452808,8962.750000,3.89569886e-19,1.79115376e-19,70.395260
452808,8995.250000,1.68961295e-19,1.75758742e-19,70.395260
452808,9028.049805,8.80626626e-20,1.73785438e-19,70.395260
452808,9061.149902,-4.72342199e-20,1.71368959e-19,70.395260
452808,9094.600098,1.98705094e-19,1.68749756e-19,70.395260
452808,9128.400391,9.49893761e-20,1.67155417e-19,70.395260
452808,9162.550293,1.69515440e-21,1.66009488e-19,70.395260
452808,9197.050293,-1.41166514e-19,1.63942596e-19,70.395260
452808,9231.900391,1.64971467e-19,1.62578226e-19,70.395260
452808,9267.100098,-1.40118825e-19,1.60524272e-19,70.395260
452808,9302.699707,3.22947241e-20,1.57267572e-19,70.395260
452808,9338.699707,5.39864370e-20,1.54782695e-19,70.395260
452808,9375.049805,1.77577105e-19,1.51532509e-19,70.395260
452808,9411.750000,3.54417166e-19,1.49317280e-19,70.395260
452808,9448.850098,2.80781644e-20,1.47584091e-19,70.395260
452808,9486.399902,-7.44663773e-21,1.45214413e-19,70.395260
452808,9524.350098,1.10221403e-19,1.43879951e-19,70.395260
452808,9562.650391,1.06367103e-19,1.42278865e-19,70.395260
452808,9601.400391,2.13485623e-19,1.40866312e-19,70.395260
452808,9640.600098,1.66309974e-19,1.34702459e-19,70.395260
452808,9680.199707,1.15627610e-19,1.33599078e-19,70.395260
452808,9720.199707,7.61262137e-20,1.31727608e-19,70.395260
452808,9760.649902,6.05671597e-20,1.30068981e-19,70.395260
452808,9801.600098,1.50085886e-19,1.28127201e-19,70.395260
452808,9842.950195,-3.33808474e-21,1.28105449e-19,70.395260
452808,9884.750000,1.68471197e-20,1.26496711e-19,70.395260
452808,9927.049805,1.10512764e-19,1.24491832e-19,70.395260
452808,9969.799805,1.12943667e-19,1.20889577e-19,70.395260
452808,10013.049805,-1.85568846e-19,1.18489332e-19,70.395260
