object_id,wavelength,flux,flux_err,phase
452808,7450.550049,-2.73119922e-18,1.87645939e-17,18.655496
452808,7469.750000,2.41015077e-18,5.06814678e-18,18.655496
452808,7489.099854,-1.33471253e-19,1.68037481e-18,18.655496
452808,7508.549805,6.83343778e-19,8.13072065e-19,18.655496
452808,7528.149902,3.36076969e-19,5.27055808e-19,18.655496
452808,7547.949951,-1.83766316e-19,4.25479373e-19,18.655496
452808,7567.899902,3.42854034e-19,3.88374455e-19,18.655496
452808,7587.949951,6.77403639e-19,3.78396382e-19,18.655496
452808,7608.149902,-1.73497644e-19,3.70527154e-19,18.655496
452808,7628.549805,1.52185335e-19,3.66400324e-19,18.655496
452808,7649.099854,-3.08400746e-19,3.62417786e-19,18.655496
452808,7669.750000,1.44945550e-20,3.57748972e-19,18.655496
452808,7690.600098,3.59596686e-19,3.51436394e-19,18.655496
452808,7711.650146,-7.63402790e-20,3.46865136e-19,18.655496
452808,7732.800049,3.57270267e-19,3.42285735e-19,18.655496
452808,7754.099854,2.67532906e-19,3.34476400e-19,18.655496
452808,7775.599854,2.54050250e-19,3.30135692e-19,18.655496
452808,7797.300049,3.81626367e-20,3.25400600e-19,18.655496
452808,7819.150146,3.71817246e-19,3.21734329e-19,18.655496
452808,7841.199951,1.68639690e-19,3.16984270e-19,18.655496
452808,7863.449951,2.40691386e-19,3.13846386e-19,18.655496
452808,7885.850098,1.20239362e-19,3.09847666e-19,18.655496
452808,7908.400146,-2.53185820e-19,3.04388403e-19,18.655496
452808,7931.150146,1.21590690e-19,3.00750954e-19,18.655496
452808,7954.100098,2.22796548e-19,2.98207348e-19,18.655496
452808,7977.199951,6.67596431e-19,2.94939804e-19,18.655496
452808,8000.549805,3.54051862e-19,2.91867732e-19,18.655496
452808,8024.099854,3.60294077e-19,2.87588339e-19,18.655496
452808,8047.800049,2.52975406e-19,2.84005303e-19,18.655496
452808,8071.750000,-4.85704946e-21,2.79365285e-19,18.655496
452808,8095.899902,-9.54287900e-20,2.76322113e-19,18.655496
452808,8120.199951,-1.05752812e-19,2.72191044e-19,18.655496
452808,8144.750000,4.17927124e-20,2.67494959e-19,18.655496
452808,8169.550049,-9.99558719e-20,2.63829851e-19,18.655496
452808,8194.500000,-4.21384157e-20,2.59263530e-19,18.655496
452808,8219.649902,5.04030409e-19,2.55441878e-19,18.655496
452808,8245.100098,-1.63053080e-19,2.51747870e-19,18.655496
452808,8270.750000,3.14301620e-19,2.49769021e-19,18.655496
452808,8296.599609,4.11839107e-20,2.46390195e-19,18.655496
452808,8322.699707,3.01493181e-20,2.43618416e-19,18.655496
452808,8349.049805,-1.26826989e-19,2.39457853e-19,18.655496
452808,8375.649902,4.23252164e-19,2.36741314e-19,18.655496
452808,8402.450195,-1.54420843e-19,2.33981711e-19,18.655496
452808,8429.500000,2.89399710e-19,2.30416562e-19,18.655496
452808,8456.799805,-3.46308857e-21,2.28157609e-19,18.655496
452808,8484.350098,8.66080901e-19,2.24610892e-19,18.655496
452808,8512.200195,3.47336345e-19,2.23363503e-19,18.655496
452808,8540.300293,-2.84907377e-21,2.22388180e-19,18.655496
452808,8568.600098,-2.38411651e-19,2.19642690e-19,18.655496
452808,8597.199707,1.66957440e-20,2.14380089e-19,18.655496
452808,8626.099609,7.69431709e-20,2.11002362e-19,18.655496
452808,8655.250000,9.43254280e-20,2.07303882e-19,18.655496
452808,8684.650391,1.89769078e-20,2.02953985e-19,18.655496
452808,8714.350098,1.80683181e-19,1.99695423e-19,18.655496
452808,8744.350098,2.66535507e-19,1.97485610e-19,18.655496
452808,8774.650391,9.04033963e-20,1.95046694e-19,18.655496
452808,8805.250000,-9.21450768e-20,1.92387890e-19,18.655496
452808,8836.149902,1.34991430e-19,1.90604786e-19,18.655496
452808,8867.350098,-9.90764367e-20,1.89597487e-19,18.655496
452808,8898.850098,4.63228413e-20,1.86327874e-19,18.655496
452808,8930.649902,-1.43387119e-19,1.83427275e-19,18.655496
452808,8962.750000,1.02662310e-19,1.79558060e-19,18.655496
